x,y,z
87,15,6
87,15,7
87,15,8
87,15,9
87,15,10
87,15,11
87,15,12
87,15,13
87,15,14
87,16,0
87,16,5
87,17,0
87,17,5
87,18,0
87,18,5
87,19,0
87,19,5
87,20,0
87,20,5
87,21,0
87,21,5
87,22,0
87,22,5
87,23,0
87,23,5
87,24,0
87,24,5
87,25,0
87,25,5
87,26,0
87,26,5
87,27,0
87,27,5
87,28,0
87,28,5
87,29,0
87,29,1
87,29,2
87,29,3
87,29,4
87,29,5
87,30,0
87,30,1
87,30,2
87,30,3
87,30,4
87,30,5
87,31,0
87,31,1
87,31,2
87,31,3
87,31,4
87,31,5
87,32,0
87,33,0
87,85,0
87,85,1
87,85,2
87,85,3
87,85,4
87,85,5
87,86,0
87,86,1
87,86,2
87,86,3
87,86,4
87,86,5
87,87,0
87,87,5
87,88,0
87,88,5
87,89,0
87,89,5
87,90,0
87,90,5
87,91,0
87,91,1
87,91,2
87,91,3
87,91,4
87,91,5
87,92,0
87,92,1
87,92,2
87,92,3
87,92,4
87,92,5
87,93,0
87,93,1
87,93,2
87,93,3
87,93,4
87,93,5
87,94,0
87,94,1
87,94,2
87,94,3
87,94,4
87,94,5
87,95,0
87,95,1
87,95,2
87,95,3
87,95,4
87,95,5
87,96,0
87,96,1
87,96,2
87,96,3
87,96,4
87,96,5
87,97,0
87,97,1
87,97,2
87,97,3
87,97,4
87,97,5
87,98,0
87,98,1
87,98,2
87,98,3
87,98,4
87,98,5
87,99,0
87,99,1
87,99,2
87,99,3
87,99,4
87,99,5
87,100,0
87,100,1
87,100,2
87,100,3
87,100,4
87,100,5
87,101,0
87,101,1
87,101,2
87,101,3
87,101,4
87,101,5
87,102,0
87,102,1
87,102,2
87,102,3
87,102,4
87,102,5
87,103,0
87,103,1
87,103,2
87,103,3
87,103,4
87,103,5
87,104,0
87,104,1
87,104,2
87,104,3
87,104,4
87,104,5
87,105,0
87,105,1
87,105,2
87,105,3
87,105,4
87,105,5
87,106,0
87,106,1
87,106,2
87,106,3
87,106,4
87,106,5
87,107,0
87,107,1
87,107,2
87,107,3
87,107,4
87,107,5
87,108,0
87,108,1
87,108,2
87,108,3
87,108,4
87,108,5
87,109,0
87,109,1
87,109,2
87,109,3
87,109,4
87,109,5
87,110,0
87,110,1
87,110,2
87,110,3
87,110,4
87,110,5
87,111,0
87,111,1
87,111,2
87,111,3
87,111,4
87,111,5
87,112,0
87,112,1
87,112,2
87,112,3
87,112,4
87,112,5
88,11,0
88,11,1
88,11,2
88,11,3
88,11,4
88,11,5
88,12,0
88,12,1
88,12,2
88,12,3
88,12,4
88,12,5
88,13,0
88,13,1
88,13,2
88,13,3
88,13,4
88,13,5
88,14,0
88,14,1
88,14,2
88,14,3
88,14,4
88,14,5
88,15,0
88,15,1
88,15,2
88,15,3
88,15,4
88,15,5
88,16,0
88,16,1
88,16,2
88,16,3
88,16,4
88,16,5
88,17,0
88,17,1
88,17,2
88,17,3
88,17,4
88,17,5
88,18,0
88,18,5
88,19,0
88,19,5
88,20,0
88,20,5
88,21,0
88,21,5
88,22,0
88,22,5
88,23,0
88,23,5
88,24,0
88,24,5
88,25,0
88,25,5
88,26,0
88,26,5
88,27,0
88,27,5
88,28,0
88,28,5
88,29,0
88,29,1
88,29,2
88,29,3
88,29,4
88,29,5
88,30,0
88,30,1
88,30,2
88,30,3
88,30,4
88,30,5
88,31,0
88,31,1
88,31,2
88,31,3
88,31,4
88,31,5
88,32,0
88,85,0
88,85,1
88,85,2
88,85,3
88,85,4
88,85,5
88,86,0
88,86,1
88,86,2
88,86,3
88,86,4
88,86,5
88,87,0
88,87,5
88,88,0
88,88,5
88,89,0
88,89,5
88,90,0
88,90,5
88,91,0
88,91,1
88,91,2
88,91,3
88,91,4
88,91,5
88,92,0
88,92,1
88,92,2
88,92,3
88,92,4
88,92,5
88,93,0
88,93,1
88,93,2
88,93,3
88,93,4
88,93,5
88,94,0
88,94,1
88,94,2
88,94,3
88,94,4
88,94,5
88,95,0
88,95,1
88,95,2
88,95,3
88,95,4
88,95,5
88,96,0
88,96,1
88,96,2
88,96,3
88,96,4
88,96,5
88,97,0
88,97,1
88,97,2
88,97,3
88,97,4
88,97,5
88,98,0
88,98,1
88,98,2
88,98,3
88,98,4
88,98,5
88,99,0
88,99,1
88,99,2
88,99,3
88,99,4
88,99,5
88,100,0
88,100,1
88,100,2
88,100,3
88,100,4
88,100,5
88,101,0
88,101,1
88,101,2
88,101,3
88,101,4
88,101,5
88,102,0
88,102,1
88,102,2
88,102,3
88,102,4
88,102,5
88,103,0
88,103,1
88,103,2
88,103,3
88,103,4
88,103,5
88,104,0
88,104,1
88,104,2
88,104,3
88,104,4
88,104,5
88,105,0
88,105,1
88,105,2
88,105,3
88,105,4
88,105,5
88,106,0
88,106,1
88,106,2
88,106,3
88,106,4
88,106,5
88,107,0
88,107,1
88,107,2
88,107,3
88,107,4
88,107,5
88,108,0
88,108,1
88,108,2
88,108,3
88,108,4
88,108,5
88,109,0
88,109,1
88,109,2
88,109,3
88,109,4
88,109,5
88,110,0
88,110,1
88,110,2
88,110,3
88,110,4
88,110,5
88,111,0
88,111,1
88,111,2
88,111,3
88,111,4
88,111,5
88,112,0
88,112,1
88,112,2
88,112,3
88,112,4
88,112,5
89,13,0
89,13,1
89,13,2
89,13,3
89,13,4
89,13,5
89,14,0
89,14,1
89,14,2
89,14,3
89,14,4
89,14,5
89,15,0
89,15,1
89,15,2
89,15,3
89,15,4
89,15,5
89,16,0
89,16,1
89,16,2
89,16,3
89,16,4
89,16,5
89,17,0
89,17,1
89,17,2
89,17,3
89,17,4
89,17,5
89,18,0
89,18,5
89,19,0
89,19,5
89,20,0
89,20,5
89,21,0
89,21,5
89,21,6
89,21,7
89,21,8
89,22,0
89,22,5
89,22,6
89,22,7
89,22,8
89,23,0
89,23,5
89,23,6
89,23,7
89,23,8
89,24,0
89,24,5
89,24,6
89,24,7
89,24,8
89,25,0
89,25,5
89,25,6
89,25,7
89,25,8
89,26,0
89,26,5
89,26,6
89,26,7
89,26,8
89,27,0
89,27,5
89,28,0
89,28,5
89,29,0
89,29,1
89,29,2
89,29,3
89,29,4
89,29,5
89,30,0
89,30,1
89,30,2
89,30,3
89,30,4
89,30,5
89,31,0
89,31,5
89,85,0
89,85,1
89,85,2
89,85,3
89,85,4
89,85,5
89,86,0
89,86,1
89,86,2
89,86,3
89,86,4
89,86,5
89,87,0
89,87,5
89,88,0
89,88,5
89,89,0
89,89,5
89,90,0
89,90,5
89,91,0
89,91,1
89,91,2
89,91,3
89,91,4
89,91,5
89,92,0
89,92,1
89,92,2
89,92,3
89,92,4
89,92,5
89,93,0
89,93,1
89,93,2
89,93,3
89,93,4
89,93,5
89,94,0
89,94,1
89,94,2
89,94,3
89,94,4
89,94,5
89,95,0
89,95,1
89,95,2
89,95,3
89,95,4
89,95,5
89,96,0
89,96,1
89,96,2
89,96,3
89,96,4
89,96,5
89,97,0
89,97,1
89,97,2
89,97,3
89,97,4
89,97,5
89,98,0
89,98,1
89,98,2
89,98,3
89,98,4
89,98,5
89,99,0
89,99,1
89,99,2
89,99,3
89,99,4
89,99,5
89,100,0
89,100,1
89,100,2
89,100,3
89,100,4
89,100,5
89,101,0
89,101,1
89,101,2
89,101,3
89,101,4
89,101,5
89,102,0
89,102,1
89,102,2
89,102,3
89,102,4
89,102,5
89,103,0
89,103,1
89,103,2
89,103,3
89,103,4
89,103,5
89,104,0
89,104,1
89,104,2
89,104,3
89,104,4
89,104,5
89,105,0
89,105,1
89,105,2
89,105,3
89,105,4
89,105,5
89,106,0
89,106,1
89,106,2
89,106,3
89,106,4
89,106,5
89,107,0
89,107,1
89,107,2
89,107,3
89,107,4
89,107,5
89,108,0
89,108,1
89,108,2
89,108,3
89,108,4
89,108,5
89,109,0
89,109,1
89,109,2
89,109,3
89,109,4
89,109,5
89,110,0
89,110,1
89,110,2
89,110,3
89,110,4
89,110,5
89,111,0
89,111,1
89,111,2
89,111,3
89,111,4
89,111,5
89,112,0
89,112,1
89,112,2
89,112,3
89,112,4
89,112,5
90,15,0
90,15,1
90,15,2
90,15,3
90,15,4
90,15,5
90,16,0
90,16,1
90,16,2
90,16,3
90,16,4
90,16,5
90,17,0
90,17,1
90,17,2
90,17,3
90,17,4
90,17,5
90,18,0
90,18,5
90,19,0
90,19,5
90,19,6
90,19,7
90,19,8
90,20,0
90,20,5
90,20,6
90,20,7
90,20,8
90,21,0
90,21,5
90,21,6
90,21,7
90,21,8
90,22,0
90,22,5
90,22,6
90,22,7
90,22,8
90,23,0
90,23,5
90,23,6
90,23,7
90,23,8
90,24,0
90,24,5
90,24,6
90,24,7
90,24,8
90,25,0
90,25,5
90,25,6
90,25,7
90,25,8
90,26,0
90,26,5
90,26,6
90,26,7
90,26,8
90,27,0
90,27,5
90,27,6
90,27,7
90,27,8
90,28,0
90,28,5
90,29,0
90,29,1
90,29,2
90,29,3
90,29,4
90,29,5
90,30,0
90,30,1
90,30,2
90,30,3
90,30,4
90,30,5
90,31,0
90,31,5
90,85,0
90,85,1
90,85,2
90,85,3
90,85,4
90,85,5
90,86,0
90,86,1
90,86,2
90,86,3
90,86,4
90,86,5
90,87,0
90,87,5
90,88,0
90,88,5
90,89,0
90,89,5
90,90,0
90,90,5
90,91,0
90,91,1
90,91,2
90,91,3
90,91,4
90,91,5
90,92,0
90,92,1
90,92,2
90,92,3
90,92,4
90,92,5
90,93,0
90,93,1
90,93,2
90,93,3
90,93,4
90,93,5
90,94,0
90,94,1
90,94,2
90,94,3
90,94,4
90,94,5
90,95,0
90,95,1
90,95,2
90,95,3
90,95,4
90,95,5
90,96,0
90,96,1
90,96,2
90,96,3
90,96,4
90,96,5
90,97,0
90,97,1
90,97,2
90,97,3
90,97,4
90,97,5
90,98,0
90,98,1
90,98,2
90,98,3
90,98,4
90,98,5
90,99,0
90,99,1
90,99,2
90,99,3
90,99,4
90,99,5
90,100,0
90,100,1
90,100,2
90,100,3
90,100,4
90,100,5
90,101,0
90,101,1
90,101,2
90,101,3
90,101,4
90,101,5
90,102,0
90,102,1
90,102,2
90,102,3
90,102,4
90,102,5
90,103,0
90,103,1
90,103,2
90,103,3
90,103,4
90,103,5
90,104,0
90,104,1
90,104,2
90,104,3
90,104,4
90,104,5
90,105,0
90,105,1
90,105,2
90,105,3
90,105,4
90,105,5
90,106,0
90,106,1
90,106,2
90,106,3
90,106,4
90,106,5
90,107,0
90,107,1
90,107,2
90,107,3
90,107,4
90,107,5
90,108,0
90,108,1
90,108,2
90,108,3
90,108,4
90,108,5
90,109,0
90,109,1
90,109,2
90,109,3
90,109,4
90,109,5
90,110,0
90,110,1
90,110,2
90,110,3
90,110,4
90,110,5
90,111,0
90,111,1
90,111,2
90,111,3
90,111,4
90,111,5
90,112,0
90,112,1
90,112,2
90,112,3
90,112,4
90,112,5
91,15,0
91,15,5
91,16,0
91,16,1
91,16,2
91,16,3
91,16,4
91,16,5
91,17,0
91,17,1
91,17,2
91,17,3
91,17,4
91,17,5
91,18,0
91,18,5
91,19,0
91,19,5
91,19,6
91,19,7
91,19,8
91,20,0
91,20,5
91,20,6
91,20,7
91,20,8
91,21,0
91,21,5
91,21,6
91,21,7
91,21,8
91,22,0
91,22,5
91,22,6
91,22,7
91,22,8
91,23,0
91,23,5
91,23,6
91,23,7
91,23,8
91,24,0
91,24,5
91,24,6
91,24,7
91,24,8
91,25,0
91,25,5
91,25,6
91,25,7
91,25,8
91,26,0
91,26,5
91,26,6
91,26,7
91,26,8
91,27,0
91,27,5
91,27,6
91,27,7
91,27,8
91,28,0
91,28,5
91,28,6
91,28,7
91,28,8
91,29,0
91,29,1
91,29,2
91,29,3
91,29,4
91,29,5
91,30,0
91,30,1
91,30,2
91,30,3
91,30,4
91,30,5
91,31,0
91,85,0
91,85,1
91,85,2
91,85,3
91,85,4
91,85,5
91,86,0
91,86,1
91,86,2
91,86,3
91,86,4
91,86,5
91,87,0
91,87,5
91,88,0
91,88,5
91,89,0
91,89,5
91,90,0
91,90,5
91,91,0
91,91,1
91,91,2
91,91,3
91,91,4
91,91,5
91,92,0
91,92,1
91,92,2
91,92,3
91,92,4
91,92,5
91,93,0
91,93,1
91,93,2
91,93,3
91,93,4
91,93,5
91,94,0
91,94,1
91,94,2
91,94,3
91,94,4
91,94,5
91,95,0
91,95,1
91,95,2
91,95,3
91,95,4
91,95,5
91,96,0
91,96,1
91,96,2
91,96,3
91,96,4
91,96,5
91,97,0
91,97,1
91,97,2
91,97,3
91,97,4
91,97,5
91,98,0
91,98,1
91,98,2
91,98,3
91,98,4
91,98,5
91,99,0
91,99,1
91,99,2
91,99,3
91,99,4
91,99,5
91,100,0
91,100,1
91,100,2
91,100,3
91,100,4
91,100,5
91,101,0
91,101,1
91,101,2
91,101,3
91,101,4
91,101,5
91,102,0
91,102,1
91,102,2
91,102,3
91,102,4
91,102,5
91,103,0
91,103,1
91,103,2
91,103,3
91,103,4
91,103,5
91,104,0
91,104,1
91,104,2
91,104,3
91,104,4
91,104,5
91,105,0
91,105,1
91,105,2
91,105,3
91,105,4
91,105,5
91,106,0
91,106,1
91,106,2
91,106,3
91,106,4
91,106,5
91,107,0
91,107,1
91,107,2
91,107,3
91,107,4
91,107,5
91,108,0
91,108,1
91,108,2
91,108,3
91,108,4
91,108,5
91,109,0
91,109,1
91,109,2
91,109,3
91,109,4
91,109,5
91,110,0
91,110,1
91,110,2
91,110,3
91,110,4
91,110,5
91,111,0
91,111,1
91,111,2
91,111,3
91,111,4
91,111,5
91,112,0
91,112,1
91,112,2
91,112,3
91,112,4
91,112,5
92,15,0
92,16,0
92,16,1
92,16,2
92,16,3
92,16,4
92,16,5
92,17,0
92,17,1
92,17,2
92,17,3
92,17,4
92,17,5
92,18,0
92,18,5
92,18,6
92,18,7
92,18,8
92,19,0
92,19,5
92,19,6
92,19,7
92,19,8
92,20,0
92,20,5
92,20,6
92,20,7
92,20,8
92,21,0
92,21,1
92,21,2
92,21,3
92,21,4
92,21,5
92,21,6
92,21,7
92,21,8
92,22,0
92,22,1
92,22,2
92,22,3
92,22,4
92,22,5
92,22,6
92,22,7
92,22,8
92,23,0
92,23,1
92,23,2
92,23,3
92,23,4
92,23,5
92,23,6
92,23,7
92,23,8
92,24,0
92,24,1
92,24,2
92,24,3
92,24,4
92,24,5
92,24,6
92,24,7
92,24,8
92,25,0
92,25,1
92,25,2
92,25,3
92,25,4
92,25,5
92,25,6
92,25,7
92,25,8
92,26,0
92,26,1
92,26,2
92,26,3
92,26,4
92,26,5
92,26,6
92,26,7
92,26,8
92,27,0
92,27,5
92,27,6
92,27,7
92,27,8
92,28,0
92,28,5
92,28,6
92,28,7
92,28,8
92,29,0
92,29,1
92,29,2
92,29,3
92,29,4
92,29,5
92,29,6
92,29,7
92,29,8
92,30,0
92,30,1
92,30,2
92,30,3
92,30,4
92,30,5
92,31,0
92,85,0
92,85,1
92,85,2
92,85,3
92,85,4
92,85,5
92,86,0
92,86,1
92,86,2
92,86,3
92,86,4
92,86,5
92,87,0
92,87,5
92,88,0
92,88,5
92,89,0
92,89,5
92,90,0
92,90,5
92,91,0
92,91,1
92,91,2
92,91,3
92,91,4
92,91,5
92,92,0
92,92,1
92,92,2
92,92,3
92,92,4
92,92,5
92,93,0
92,93,1
92,93,2
92,93,3
92,93,4
92,93,5
92,94,0
92,94,1
92,94,2
92,94,3
92,94,4
92,94,5
92,95,0
92,95,1
92,95,2
92,95,3
92,95,4
92,95,5
92,96,0
92,96,1
92,96,2
92,96,3
92,96,4
92,96,5
92,97,0
92,97,1
92,97,2
92,97,3
92,97,4
92,97,5
92,98,0
92,98,1
92,98,2
92,98,3
92,98,4
92,98,5
92,99,0
92,99,1
92,99,2
92,99,3
92,99,4
92,99,5
92,100,0
92,100,1
92,100,2
92,100,3
92,100,4
92,100,5
92,101,0
92,101,1
92,101,2
92,101,3
92,101,4
92,101,5
92,102,0
92,102,1
92,102,2
92,102,3
92,102,4
92,102,5
92,103,0
92,103,1
92,103,2
92,103,3
92,103,4
92,103,5
92,104,0
92,104,1
92,104,2
92,104,3
92,104,4
92,104,5
92,105,0
92,105,1
92,105,2
92,105,3
92,105,4
92,105,5
92,106,0
92,106,1
92,106,2
92,106,3
92,106,4
92,106,5
92,107,0
92,107,1
92,107,2
92,107,3
92,107,4
92,107,5
92,108,0
92,108,1
92,108,2
92,108,3
92,108,4
92,108,5
92,109,0
92,109,1
92,109,2
92,109,3
92,109,4
92,109,5
92,110,0
92,110,1
92,110,2
92,110,3
92,110,4
92,110,5
92,111,0
92,111,1
92,111,2
92,111,3
92,111,4
92,111,5
92,112,0
92,112,1
92,112,2
92,112,3
92,112,4
92,112,5
93,15,0
93,16,0
93,16,1
93,16,2
93,16,3
93,16,4
93,16,5
93,17,0
93,17,1
93,17,2
93,17,3
93,17,4
93,17,5
93,18,0
93,18,5
93,18,6
93,18,7
93,18,8
93,19,0
93,19,5
93,19,6
93,19,7
93,19,8
93,20,0
93,20,1
93,20,2
93,20,3
93,20,4
93,20,5
93,20,6
93,20,7
93,20,8
93,21,0
93,21,1
93,21,2
93,21,3
93,21,4
93,21,5
93,21,6
93,21,7
93,21,8
93,22,0
93,22,1
93,22,2
93,22,3
93,22,4
93,22,5
93,22,6
93,22,7
93,22,8
93,23,0
93,23,1
93,23,2
93,23,3
93,23,4
93,23,5
93,23,6
93,23,7
93,23,8
93,24,0
93,24,1
93,24,2
93,24,3
93,24,4
93,24,5
93,24,6
93,24,7
93,24,8
93,25,0
93,25,1
93,25,2
93,25,3
93,25,4
93,25,5
93,25,6
93,25,7
93,25,8
93,26,0
93,26,1
93,26,2
93,26,3
93,26,4
93,26,5
93,26,6
93,26,7
93,26,8
93,27,0
93,27,5
93,27,6
93,27,7
93,27,8
93,28,0
93,28,5
93,28,6
93,28,7
93,28,8
93,29,0
93,29,1
93,29,2
93,29,3
93,29,4
93,29,5
93,29,6
93,29,7
93,29,8
93,30,0
93,30,1
93,30,2
93,30,3
93,30,4
93,30,5
93,31,0
93,85,0
93,85,1
93,85,2
93,85,3
93,85,4
93,85,5
93,86,0
93,86,1
93,86,2
93,86,3
93,86,4
93,86,5
93,87,0
93,87,5
93,88,0
93,88,5
93,89,0
93,89,5
93,90,0
93,90,5
93,91,0
93,91,1
93,91,2
93,91,3
93,91,4
93,91,5
93,92,0
93,92,1
93,92,2
93,92,3
93,92,4
93,92,5
93,93,0
93,93,1
93,93,2
93,93,3
93,93,4
93,93,5
93,94,0
93,94,1
93,94,2
93,94,3
93,94,4
93,94,5
93,95,0
93,95,1
93,95,2
93,95,3
93,95,4
93,95,5
93,96,0
93,96,1
93,96,2
93,96,3
93,96,4
93,96,5
93,97,0
93,97,1
93,97,2
93,97,3
93,97,4
93,97,5
93,98,0
93,98,1
93,98,2
93,98,3
93,98,4
93,98,5
93,99,0
93,99,1
93,99,2
93,99,3
93,99,4
93,99,5
93,100,0
93,100,1
93,100,2
93,100,3
93,100,4
93,100,5
93,101,0
93,101,1
93,101,2
93,101,3
93,101,4
93,101,5
93,102,0
93,102,1
93,102,2
93,102,3
93,102,4
93,102,5
93,103,0
93,103,1
93,103,2
93,103,3
93,103,4
93,103,5
93,104,0
93,104,1
93,104,2
93,104,3
93,104,4
93,104,5
93,105,0
93,105,1
93,105,2
93,105,3
93,105,4
93,105,5
93,106,0
93,106,1
93,106,2
93,106,3
93,106,4
93,106,5
93,107,0
93,107,1
93,107,2
93,107,3
93,107,4
93,107,5
93,108,0
93,108,1
93,108,2
93,108,3
93,108,4
93,108,5
93,109,0
93,109,1
93,109,2
93,109,3
93,109,4
93,109,5
93,110,0
93,110,1
93,110,2
93,110,3
93,110,4
93,110,5
93,111,0
93,111,1
93,111,2
93,111,3
93,111,4
93,111,5
93,112,0
93,112,1
93,112,2
93,112,3
93,112,4
93,112,5
94,16,0
94,16,1
94,16,2
94,16,3
94,16,4
94,16,5
94,17,0
94,17,1
94,17,2
94,17,3
94,17,4
94,17,5
94,18,0
94,18,1
94,18,2
94,18,3
94,18,4
94,18,5
94,18,6
94,18,7
94,18,8
94,19,0
94,19,5
94,19,6
94,19,7
94,19,8
94,20,0
94,20,1
94,20,2
94,20,3
94,20,4
94,20,5
94,20,6
94,20,7
94,20,8
94,21,0
94,21,1
94,21,2
94,21,3
94,21,4
94,21,5
94,21,6
94,21,7
94,21,8
94,22,0
94,22,1
94,22,2
94,22,3
94,22,4
94,22,5
94,22,6
94,22,7
94,22,8
94,24,5
94,24,6
94,24,7
94,24,8
94,25,0
94,25,1
94,25,2
94,25,3
94,25,4
94,25,5
94,25,6
94,25,7
94,25,8
94,26,0
94,26,1
94,26,2
94,26,3
94,26,4
94,26,5
94,26,6
94,26,7
94,26,8
94,27,0
94,27,7
94,27,8
94,28,0
94,28,5
94,28,6
94,28,7
94,28,8
94,29,0
94,29,1
94,29,2
94,29,3
94,29,4
94,29,5
94,29,6
94,29,7
94,29,8
94,30,0
94,30,1
94,30,2
94,30,3
94,30,4
94,30,5
94,85,0
94,85,1
94,85,2
94,85,3
94,85,4
94,85,5
94,86,0
94,86,1
94,86,2
94,86,3
94,86,4
94,86,5
94,87,0
94,87,5
94,88,0
94,88,5
94,89,0
94,89,5
94,90,0
94,90,5
94,91,0
94,91,1
94,91,2
94,91,3
94,91,4
94,91,5
94,92,0
94,92,1
94,92,2
94,92,3
94,92,4
94,92,5
94,93,0
94,93,1
94,93,2
94,93,3
94,93,4
94,93,5
94,94,0
94,94,1
94,94,2
94,94,3
94,94,4
94,94,5
94,95,0
94,95,1
94,95,2
94,95,3
94,95,4
94,95,5
94,96,0
94,96,1
94,96,2
94,96,3
94,96,4
94,96,5
94,97,0
94,97,1
94,97,2
94,97,3
94,97,4
94,97,5
94,98,0
94,98,1
94,98,2
94,98,3
94,98,4
94,98,5
94,99,0
94,99,1
94,99,2
94,99,3
94,99,4
94,99,5
94,100,0
94,100,1
94,100,2
94,100,3
94,100,4
94,100,5
94,101,0
94,101,1
94,101,2
94,101,3
94,101,4
94,101,5
94,102,0
94,102,1
94,102,2
94,102,3
94,102,4
94,102,5
94,103,0
94,103,1
94,103,2
94,103,3
94,103,4
94,103,5
94,104,0
94,104,1
94,104,2
94,104,3
94,104,4
94,104,5
94,105,0
94,105,1
94,105,2
94,105,3
94,105,4
94,105,5
94,106,0
94,106,1
94,106,2
94,106,3
94,106,4
94,106,5
94,107,0
94,107,1
94,107,2
94,107,3
94,107,4
94,107,5
94,108,0
94,108,1
94,108,2
94,108,3
94,108,4
94,108,5
94,109,0
94,109,1
94,109,2
94,109,3
94,109,4
94,109,5
94,110,0
94,110,1
94,110,2
94,110,3
94,110,4
94,110,5
94,111,0
94,111,1
94,111,2
94,111,3
94,111,4
94,111,5
94,112,0
94,112,1
94,112,2
94,112,3
94,112,4
94,112,5
95,16,0
95,16,1
95,16,2
95,16,3
95,16,4
95,16,5
95,17,0
95,17,1
95,17,2
95,17,3
95,17,4
95,17,5
95,18,0
95,18,1
95,18,2
95,18,3
95,18,4
95,18,5
95,18,6
95,18,7
95,18,8
95,19,0
95,19,5
95,19,6
95,19,7
95,19,8
95,20,0
95,20,1
95,20,2
95,20,3
95,20,4
95,20,5
95,20,6
95,20,7
95,20,8
95,21,0
95,21,1
95,21,2
95,21,3
95,21,4
95,21,5
95,21,6
95,21,7
95,21,8
95,22,0
95,22,1
95,22,2
95,22,3
95,22,4
95,22,5
95,22,6
95,22,7
95,22,8
95,25,0
95,25,1
95,25,2
95,25,3
95,25,4
95,25,5
95,25,6
95,25,7
95,25,8
95,26,0
95,26,1
95,26,2
95,26,3
95,26,4
95,26,5
95,26,6
95,26,7
95,26,8
95,27,0
95,27,5
95,27,6
95,27,7
95,27,8
95,28,0
95,28,5
95,28,6
95,28,7
95,28,8
95,29,0
95,29,1
95,29,2
95,29,3
95,29,4
95,29,5
95,29,6
95,29,7
95,29,8
95,30,0
95,30,1
95,30,2
95,30,3
95,30,4
95,30,5
95,85,0
95,85,1
95,85,2
95,85,3
95,85,4
95,85,5
95,86,0
95,86,1
95,86,2
95,86,3
95,86,4
95,86,5
95,87,0
95,87,5
95,88,0
95,88,5
95,89,0
95,89,5
95,90,0
95,90,5
95,91,0
95,91,1
95,91,2
95,91,3
95,91,4
95,91,5
95,92,0
95,92,1
95,92,2
95,92,3
95,92,4
95,92,5
95,93,0
95,93,1
95,93,2
95,93,3
95,93,4
95,93,5
95,94,0
95,94,1
95,94,2
95,94,3
95,94,4
95,94,5
95,95,0
95,95,1
95,95,2
95,95,3
95,95,4
95,95,5
95,96,0
95,96,1
95,96,2
95,96,3
95,96,4
95,96,5
95,97,0
95,97,1
95,97,2
95,97,3
95,97,4
95,97,5
95,98,0
95,98,1
95,98,2
95,98,3
95,98,4
95,98,5
95,99,0
95,99,1
95,99,2
95,99,3
95,99,4
95,99,5
95,100,0
95,100,1
95,100,2
95,100,3
95,100,4
95,100,5
95,101,0
95,101,1
95,101,2
95,101,3
95,101,4
95,101,5
95,102,0
95,102,1
95,102,2
95,102,3
95,102,4
95,102,5
95,103,0
95,103,1
95,103,2
95,103,3
95,103,4
95,103,5
95,104,0
95,104,1
95,104,2
95,104,3
95,104,4
95,104,5
95,105,0
95,105,1
95,105,2
95,105,3
95,105,4
95,105,5
95,106,0
95,106,1
95,106,2
95,106,3
95,106,4
95,106,5
95,107,0
95,107,1
95,107,2
95,107,3
95,107,4
95,107,5
95,108,0
95,108,1
95,108,2
95,108,3
95,108,4
95,108,5
95,109,0
95,109,1
95,109,2
95,109,3
95,109,4
95,109,5
95,110,0
95,110,1
95,110,2
95,110,3
95,110,4
95,110,5
95,111,0
95,111,1
95,111,2
95,111,3
95,111,4
95,111,5
95,112,0
95,112,1
95,112,2
95,112,3
95,112,4
95,112,5
96,16,0
96,16,1
96,16,2
96,16,3
96,16,4
96,16,5
96,17,0
96,17,1
96,17,2
96,17,3
96,17,4
96,17,5
96,18,0
96,18,1
96,18,2
96,18,3
96,18,4
96,18,5
96,18,6
96,18,7
96,18,8
96,19,0
96,19,5
96,19,6
96,19,7
96,19,8
96,20,0
96,20,1
96,20,2
96,20,3
96,20,4
96,20,5
96,20,6
96,20,7
96,20,8
96,21,0
96,21,1
96,21,2
96,21,3
96,21,4
96,21,5
96,21,6
96,21,7
96,21,8
96,22,0
96,22,1
96,22,2
96,22,3
96,22,4
96,22,5
96,22,6
96,22,7
96,22,8
96,23,0
96,23,1
96,23,2
96,23,3
96,23,4
96,23,5
96,23,6
96,23,7
96,23,8
96,24,0
96,24,1
96,24,2
96,24,3
96,24,4
96,24,5
96,24,6
96,24,7
96,24,8
96,25,0
96,25,1
96,25,2
96,25,3
96,25,4
96,25,5
96,25,6
96,25,7
96,25,8
96,26,0
96,26,1
96,26,2
96,26,3
96,26,4
96,26,5
96,26,6
96,26,7
96,26,8
96,27,0
96,27,5
96,27,6
96,27,7
96,27,8
96,28,0
96,28,1
96,28,2
96,28,3
96,28,4
96,28,5
96,28,6
96,28,7
96,28,8
96,29,0
96,29,1
96,29,2
96,29,3
96,29,4
96,29,5
96,29,6
96,29,7
96,29,8
96,30,0
96,30,1
96,30,2
96,30,3
96,30,4
96,30,5
96,85,0
96,85,1
96,85,2
96,85,3
96,85,4
96,85,5
96,86,0
96,86,1
96,86,2
96,86,3
96,86,4
96,86,5
96,87,0
96,87,5
96,88,0
96,88,5
96,89,0
96,89,5
96,90,0
96,90,5
96,91,0
96,91,1
96,91,2
96,91,3
96,91,4
96,91,5
96,92,0
96,92,1
96,92,2
96,92,3
96,92,4
96,92,5
96,93,0
96,93,1
96,93,2
96,93,3
96,93,4
96,93,5
96,94,0
96,94,1
96,94,2
96,94,3
96,94,4
96,94,5
96,95,0
96,95,1
96,95,2
96,95,3
96,95,4
96,95,5
